index,code,year,period,id,Country,population,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling
5666,EEA_3161-05-5,2008,2008-01--2008-12,FRFR300B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5676,EEA_3161-01-1,2008,2008-01--2008-12,FRFR213A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5677,EEA_3161-05-5,2008,2008-01--2008-12,FRFR213A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5685,EEA_3161-03-3,2008,2008-01--2008-12,FRFR300B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5693,EEA_3161-02-2,2008,2008-01--2008-12,FRFR213A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5709,EEA_3161-01-1,2008,2008-01--2008-12,FRFR215B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5722,EEA_3161-05-5,2008,2008-01--2008-12,FRFR315A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5723,EEA_31615-01-7,2008,2008-01--2008-12,FRFR315A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5729,EEA_3161-02-2,2008,2008-01--2008-12,FRFR315A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5745,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0006A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5750,EEA_3161-01-1,2009,2009-01--2009-12,FRFR280,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5752,EEA_3161-01-1,2009,2009-01--2009-12,FRFR279,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5754,EEA_3161-03-3,2009,2009-01--2009-12,FRHR346-I90-0400,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5755,EEA_3161-02-2,2009,2009-01--2009-12,FRHR346-I90-0400,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5766,EEA_3161-05-5,2009,2009-01--2009-12,FRAR50,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5768,EEA_3161-05-5,2009,2009-01--2009-12,FRAR41,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5771,EEA_31615-01-7,2009,2009-01--2009-12,FRAR43,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5773,EEA_3161-05-5,2009,2009-01--2009-12,FRAR48,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5776,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0563,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5777,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0563,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5784,EEA_3161-02-2,2009,2009-01--2009-12,FRAR43,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5787,EEA_3161-03-3,2009,2009-01--2009-12,ES014MSPFES-014-NR-163-000-02-00,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
5791,EEA_3161-02-2,2008,2008-01--2008-12,UKSC003100,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
5792,EEA_3161-02-2,2008,2008-01--2008-12,UKSC003000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
5807,EEA_3161-02-2,2008,2008-01--2008-12,UKSC004734,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
5808,EEA_3161-02-2,2008,2008-01--2008-12,UKSC006000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
5825,EEA_3161-02-2,2008,2008-01--2008-12,UKSC020446,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
5826,EEA_3161-02-2,2008,2008-01--2008-12,UKSC023000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
5827,EEA_3161-02-2,2008,2008-01--2008-12,UKSC020305,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
5828,EEA_3161-02-2,2008,2008-01--2008-12,UKSC020165,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
5837,EEA_3161-02-2,2008,2008-01--2008-12,UKSC010000,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
5844,EEA_3161-02-2,2008,2008-01--2008-12,UKSC020317,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
5881,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0513,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5889,EEA_3161-01-1,2008,2008-01--2008-12,FRDR541A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5893,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0472,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5921,EEA_3161-02-2,2008,2008-01--2008-12,FRDR541A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
5938,EEA_3161-05-5,2009,2009-01--2009-12,ES030MSPF0735010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
5999,EEA_31615-01-7,2008,2008-01--2008-12,FRFR296A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6012,EEA_3161-02-2,2008,2008-01--2008-12,FRDR211,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6017,EEA_3161-05-5,2008,2008-01--2008-12,FRDR251,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6018,EEA_3161-01-1,2008,2008-01--2008-12,FRDR250B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6019,EEA_3161-05-5,2008,2008-01--2008-12,FRDR250B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6025,EEA_3161-03-3,2008,2008-01--2008-12,FRFR611,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6027,EEA_31615-01-7,2008,2008-01--2008-12,FRAR06,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6028,EEA_3161-02-2,2008,2008-01--2008-12,FRAR06,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6033,EEA_3161-03-3,2008,2008-01--2008-12,FRAR13,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6035,EEA_3161-01-1,2008,2008-01--2008-12,FRAR66,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6039,EEA_3161-05-5,2008,2008-01--2008-12,FRFR304,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6054,EEA_3161-05-5,2008,2008-01--2008-12,FRFR604,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6058,EEA_31615-01-7,2008,2008-01--2008-12,FRDR203,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6072,EEA_31615-01-7,2008,2008-01--2008-12,FRDR275,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6073,EEA_3161-02-2,2008,2008-01--2008-12,FRDR275,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6077,EEA_3161-01-1,2008,2008-01--2008-12,FRDR251,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6080,EEA_3161-03-3,2008,2007-12--2008-02,FRDR211,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6083,EEA_3161-01-1,2008,2008-01--2008-12,FRDR203,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6084,EEA_31615-01-7,2008,2008-01--2008-12,FRDR250B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6099,EEA_3161-05-5,2009,2009-01--2009-12,FRFRR240_1,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6101,EEA_3161-03-3,2009,2009-06--2009-08,FRGR0161A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6102,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0162,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6104,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0162,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6112,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0544,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6129,EEA_3161-05-5,2009,2009-01--2009-12,FRAR08,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6130,EEA_31615-01-7,2009,2009-01--2009-12,FRAR08,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6131,EEA_3161-02-2,2009,2009-01--2009-12,FRAR08,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6141,EEA_31615-01-7,2009,2009-01--2009-12,FRB2R54,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6142,EEA_3161-02-2,2009,2009-01--2009-12,FRB2R54,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6148,EEA_3161-05-5,2009,2009-01--2009-12,FRAR32,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6149,EEA_31615-01-7,2009,2009-01--2009-12,FRAR32,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6164,EEA_3161-01-1,2009,2009-01--2009-12,FRAR32,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6167,EEA_3161-03-3,2009,2009-01--2009-12,FRAR08,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6175,EEA_3161-01-1,2009,2009-01--2009-12,FRAR08,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6209,EEA_3161-02-2,2008,2008-01--2008-12,UKSC005701,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
6211,EEA_3161-02-2,2008,2008-01--2008-12,UKSC006800,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
6231,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF0805021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
6289,EEA_3161-03-3,2009,2009-01--2009-12,BERW06_MV35R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
6292,EEA_3161-03-3,2009,2009-01--2009-12,BERW06_OU11R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
6293,EEA_31615-01-7,2009,2009-01--2009-12,BERW06_ML07R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
6320,EEA_31615-01-7,2009,2009-01--2009-12,BERW06_ML06R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
6321,EEA_31615-01-7,2009,2009-01--2009-12,BERW06_AM17R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
6391,EEA_31615-01-7,2009,2009-01--2009-12,FRHR264A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6411,EEA_31615-01-7,2012,2012-01--2012-12,LT140101603,Lithuania,44.7230757742448,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92
6423,EEA_3161-03-3,2009,2009-01--2009-12,ES064MSPF000206680,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
6434,EEA_3161-05-5,2008,2008-06--2008-08,FI04_471_Y01,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
6437,EEA_3161-05-5,2008,2008-06--2008-08,FI04-271-1-001_001,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
6446,EEA_3161-02-2,2008,2008-01--2008-12,FRGR2017,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6450,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0563,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6526,EEA_31615-01-7,2008,2008-01--2008-12,FRAR63,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
6527,EEA_3161-02-2,2008,2008-01--2008-12,FRAR63,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
6550,EEA_3161-01-1,2008,2008-01--2008-12,FRHR14,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
